commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
b68777d54fac21fc833ec26ea1a2a84f975ab035,9,2,5,2,BFC
3557baabf28088f49bdf72a048fd33ab62e205b1,2486,0,0,1,BIC
e3c11025bcd2142a61abe5806b2f86a0e78118df,10,1,0,1,BFC
30de14b1884ba609fc1acfba5b40309e3a6ccefe,1,7,2,3,BIC
a41a11b4009580edb6e2b4c76e5e2ee303f87157,1,0,0,1,BFC
1ebe2e5f9d68e94c524aba876f27b945669a7879,25,43,5,27,BIC
f524b7289bbb0c8ffaa2ba3c34c146e43da54fb2,10,1,4,1,BFC
e69b6c02b4c3b8d03be7136f90dd9551ad5a5a5e,1362,0,0,1,BIC
639f5d006e36bb303f525d9479448c412b720c39,6,0,0,2,BFC
af4b11022e2d39865e390dd50946c4e8703ec3c7,1247,0,0,4,BIC
b37a1bae742f92cc9b1f777d54e04ee3d86bbfc2,563,0,1,4,BIC
ba86af3733aece88dbcee0dfebf7e2dcfefb2be4,3,0,0,1,BFC
12c2d0a5b8e2a1afc8c7738e19a0d1dd7f3d4007,713,0,0,3,BIC
92bbd67a55fee50743b42825d1c016e7fd5c79f9,0,0,2,1,BFC
64a5cfa6db94c5abba2cafe77aca077dd1e3283b,71,3,16,6,BIC
0a52566279b4ee65ecd2503d7b7342851f84755c,2,0,0,1,BFC
db1312dd95488b5e6ff362ff66fcf953a46b1821,1083,0,3,7,BIC
4e0c19fcb8b5323716140fa82b79aa9f60e60407,10,0,0,1,BFC
7f2973149c22e7a6fee4c0c9fa6b8e4108e9c208,65,69,44,6,BIC
2929cceb2fcf0ded7182562e4888afafece82cce,1,1,0,1,BFC
cb101ed2c3c7c0224d16953fe77bfb9d6c2cb9df,81,11,6,6,BIC
c9b895c6878bdb6789dc1d7af60fd10f4a9f1937,2,1,0,1,BFC
892e09153fa3564fcbf9f422760b61eba48c123e,109,63,8,1,BIC
d520de6cb42e88a1d008b54f935caf9fc05951da,2,0,0,1,BFC
352d96f3acc6e02099f58a24d5cabce7f8ee061f,190,32,166,9,BIC
2632daebafd04746b4b96c2f26a6021bc38f6209,11,8,10,7,BFC
e4d0e84e490790798691aaa0f2e598637f1867ec,12,0,0,2,BIC
5428672d39b7750310cf4e328e9f94a7668b5565,2,0,2,1,BFC
4624459c84d71e0d5f94ea6a7b2c4eec4f1d122b,127,31,68,5,BIC
5e51c627c5acbcf82bb552e17533a79d2a6a2600,6,5,3,1,BFC
3d3c95046742e4eebaa4b891b0b01cbbed94ebbd,869,0,0,3,BIC
7e043a80b5dae5c2d2cf84031501de7827fd6c00,8,0,2,2,BFC
d9a477f643eb3de71fbea5ae6103b800ceb8f547,16,0,4,1,BFC
c167b9c7e3d6131b4a4865c112a3dbc86d2e997d,8901,0,0,12,BIC
2dbfb3f33350e1e868d3d7ed4c176d8777150878,9,0,0,1,BFC
21ae43570940f8393a80369f62a3880bd64daad8,13,41,19,2,BIC
a7a1598189228b5007369a9622ccdf587be0730f,0,0,2,1,BFC
b6f85ef9538b2111a8ba0bbfae9aaebabfc94961,40,23,30,2,BIC
eca13f3c67b6ddfcc61fdb9bb1c5f9a7724e2359,10,0,7,2,BFC
9d45921ee4cb364910097e7d1b7558559c2f9fd2,11,0,3,1,BFC
279737939a8194f02fa352ab4476a1b241f44ef4,6,5,8,2,BIC
598ab4b12eae70654b6d8af6038e6cdb45f22634,0,0,0,0,BFC
796640778c26f3d99fde173bb7b1d726b5f0d816,392,25,1,12,BIC
232fc64b6e629010f5c08fbe005882eb692d557b,36,0,0,3,BIC
ea4858670717fd948dab0113a5ee65486494a607,9,7,11,1,BIC
e74a726da2c4dcedb8b0631f423d0044c7901a20,35,20,0,1,BIC
99f6b5fb5f63cf69c6e56bba8e5492c98c521a63,41,0,0,4,BIC
f5f2b3e4dcc0e944dc33b522df84576679fbd8eb,190,1,2,6,BIC
c5ef83cbb1e9fa17a3b78fb2deb25ae8beebbf48,5,0,7,2,BIC
2312e050f42b0fcdc8a49bd11df1d3015859f2ab,76,46,3,3,BIC
510d7b6ae842e59ee00d57e5f07ac15131b6d899,4,0,3,1,BFC
29df7c695ed67a8fa32bb7805bad8fe2a76c1f88,1,1,1,1,BFC
a56cad694767ebdb7d80f27ffc239db46fff64de,27,27,67,6,BFC
18c532e44939caa17f1fa380f7ac50dbc0718dbb,5,3,4,1,BFC
020a45aff1190c32b1087cd75b57fbf6bff46ea6,54,0,1,1,BIC
d349e9be5a2c2d7588a2c4e4bfa0bb3dc1226769,6,0,1,1,BFC
1738cd3ed342294360d6a74d4e58800004bff854,10501,0,0,12,BIC
5121197ecc5db58c07da95eb1ff82b98b121a221,3,49,3,1,BFC
ab7ac4eb9832e32a09f4e8042705484d2fb0aad3,2185,0,1,4,BIC
a5b5fb0fc47ddc7d1ed6a0365197639a01bc1f3a,0,2,0,1,BFC
b37fe34c83099ba5105115f8287c5546af1f0a05,0,12,0,1,BIC
2e35b25dd8e666b8619355fc3defb1b246a5dc02,3,0,0,1,BFC
e1ff91f9d2303cd4e706cc908bfca21cd17b9927,52,4,1,22,BIC
280c0f7cd0aa4d190619b18243110e052a90775c,6,0,1,1,BFC
fbfb8031533c924c2f3fef73759b4cf75a0e6aa7,3478,0,1,12,BIC
30f5312d2c722107364f266cfa98ef4f0857c1fb,2,0,0,1,BFC
0860c764163448d4c64c1c6869d79f6e175df77a,160,0,2,3,BIC
d7dbd43f4a828fa1d9a8614d5b0ac40aee6375fe,0,0,1,1,BFC
397c9f46ee4d99024c64954b007c1b5762d01cb4,64,65,5,3,BIC
37020bbb71d911431e16c2c940b97cf86ae4f2f6,4,0,3,1,BFC
d435d53228dd039fffecae123b8c138af6f96f99,173,15,28,1,BIC
5a01c805441bdc86e7af206d8a03735cc9394ffb,3,0,1,1,BFC
93c128e709aec23b10f3a2f78a824080d4085318,0,0,1,1,BIC
da36a2a76b01b210ffaa55cdc2c99bc8783697c5,1,1,0,1,BFC
f65c9bb3fb725551d3e405f4d092caf24929cebe,380,0,0,3,BIC
2598ac6ec493566105f8a1029aa9de36ba6946ca,0,0,0,0,BFC
883bbbffa5a4ffd1915f8b42934dab81b7f87226,12,6,0,1,BIC
ed1fe1bebe18884b11e5536b5ac42e3a48960835,18,2,0,3,BFC
f685e609a301f171b62ee52a69acc3a74c2c04aa,30,0,0,1,BIC
f7c125bd79f50ec6094761090be81d02726ec6f4,2,0,0,1,BFC
13adac032982c61bb590669e8e87e51558917ca1,87,10,13,1,BIC
e17a025a47c66ca8499ae88d8046c4f0d7c9c057,8,5,1,1,BFC
d8c32d3971e4c4f9e81c28031c46b755c17192d2,5,4,1,1,BIC
848ffce2f0c93f3481052340a919123a21f808b6,4,0,1,1,BFC
862cd659a6fbac664f1fcdd7149046040a7a7e9c,2830,0,0,13,BIC
e4041be97b15302ebfffda8bbd45f3b2d096048f,5,1,0,1,BFC
9d3ff7131877fb092185c369fbb14b57ac4e7cec,0,0,1,1,BFC
298b83e180d53a310f9b47e3bf13b7b583e75e9c,0,2,0,1,BFC
37d79d0596062057f588bdbb2ebad5455a43d353,904,0,0,3,BIC
991aef4ee4f6eb999924f429b943441a32835c8f,8,0,1,1,BFC
cabfb09d87bd7980cb4e39bd2ce679a788eb7e7a,155,0,0,4,BIC
8fbb53c8bfd8c56ecf1f78dc821778b58f505503,0,3,0,1,BFC
2aa40aef9debc77d55cc87a50d335b6fe97fbeb0,149,45,24,15,BIC
5df1341ea822292275c56744aab9c536d75c33be,0,0,2,1,BFC
79cf79abce71eb7dbc40e2f3121048ca5405cb47,311,0,3,3,BIC
2d25107e111a85c56f601a5470f1780ec054e6ac,1,1,0,1,BFC
e7d1d4d9ac0dfa40be4c2c8abd0731659869b297,2,1,1,1,BIC
8979f428a4afc215e390006e5ea19fd4e22c7ca9,25,7,1,1,BFC
5b07aee11227fa4ccbf9b084e4fb44f655b135c0,386,3,66,6,BIC
dbc97bfd3918ed9268bfc174cae8a7d6b3d51aad,26,1,14,2,BIC
4f68332b2f89ab84285e5b6cb3d30e8b9894bef1,3,3,0,1,BFC
ad74457a6b5a967641c80798aceb71503dc2bfd2,77,2,2,8,BIC
f86a48667b91202d502d753c707e8576a6fe265b,0,0,1,1,BFC
aa87052dd965a6094355fcc13d5abc3f5bebfbe4,20,1,3,1,BIC
836fb30949d9edf91d7de696a884ceeae7e426d2,11,0,0,1,BFC
ac34de14ac30ba4484d68f8845a54b6b6c23db42,1,61,11,1,BIC
9d8e536d36e75e76614fe09ffab9a1df95b8b666,2,3,1,1,BFC
9736a325137b62499d2b4be3fc2d742b131f75da,3,1,8,1,BIC
9cbd48d5fa14e4c65f8580de16686077f7cea02b,19,2,13,1,BFC
f5b8abf9fc3dacd7529d363e26fe8230935d65f8,1081,0,0,1,BIC
0834ced65a6a1eaa10d0b319b685879a671b29aa,2,1,1,1,BFC
ea7a9d88ba21dd9d395d7137b0ca1743c5f5d9c2,56,31,20,2,BIC
77711683a50477de39757d67ab1a3638220d6860,3,0,0,1,BFC
ac746c8520d9d056b6963ecca8ff1da9929d02f1,133,0,6,3,BIC
e2a54350dc9642e7dfc07335ca355581caa9dbfe,7,0,0,1,BFC
4dc08dcc9f6f58e881fd790d800e49abee8540e1,19,0,0,1,BIC
8eab9be56cc6b702a445d2b6d0256aa0992316b3,7,0,1,1,BFC
253ac3a97921b89171069e8f12fd89b6bf1e66c5,249,0,3,8,BIC
98a2ac1ca8fd6eca6867726fe238d06e75eb1acd,2,1,0,1,BFC
1fa5ae857bb14f6046205171d98506d8112dd74e,18,19,5,4,BIC
6f928ab8ee9bfbcb0e631c47ea8a16c3d5116ff1,0,1,0,1,BFC
34a5102c3235c470a6c77fba16cb971964d9c136,16,8,5,4,BIC
e20e81a24a4d58744a29715aac2f795cd1651955,10,0,0,1,BFC
e494f6a728394ab0df194342549ee20e6f0752df,157,4,10,6,BIC
1f6e04a1c7b85da3b765ca9f46029e5d1826d839,0,0,2,1,BFC
cc48755808c646666436745b35629c3f0d05e165,19,0,0,1,BIC
4d7d7f69f4b104b2ddeec6a1e7fcfd2d044ed8c4,113,23,4,2,BIC
4b45cd81f737d79d0fbfc0d320a1e518e7f0bbf0,6,7,5,1,BFC
e19494edab82f55a633911f25094581891bdc351,131,0,0,2,BIC
8678ea06852cd1f819b870c773d43df888d15d46,0,0,1,1,BFC
b58294ead14cde8081853487929adca821ed630d,76,0,0,1,BIC
1dcdf5f5b2137185cbdd5385f29949ab3da4f00c,8,0,3,1,BFC
56c762eb9bee330bb4e6d11c589434f2904d3ab6,216,137,46,2,BIC
30a33669fa21cd3dc7d92a00ba736358059014b7,10,5,7,1,BFC
49f1c68e048f1706b71c8255faf8110113d1cc48,51,5,16,1,BIC
64ac0befe75bdfaffc396c2b4a0ed5ae6920eeee,0,0,1,1,BFC
9b6584e35f407a391de39938fd0b4fb29671924f,27,1,7,2,BIC
fa706927f4722a2df723b2a28d139b1904a3e7fa,10,0,0,1,BFC
6ce48897ce476bed86fde28752c27596e8753277,148,0,0,3,BIC
612d80784fdc0c2e2ee2e2d901a55ef2f72ebf4b,0,0,0,0,BFC
7aa1c8f47e7e792d11f898cbdddaf6fa21ff08cc,279,2,5,8,BIC
62776e4378ae9086115ffd6f8bd9b9c0fe6e6809,1,0,0,1,BFC
54d9469bc515dc5fcbc20eecbe19cea868b70d68,64,0,3,1,BIC
6d3085e4d89ad7e6c7f1c6cf929d903393565861,0,0,2,1,BFC
edb298c663fccad65fe99fcec6a4f96cc344520d,12,0,2,3,BIC
f3a72878a3de720661b7ed0d6b7f7c506ddb8a52,0,0,3,1,BFC
96d971e307cc0e434f96329b42bbd98cfbca07d2,61,1,0,1,BIC
1ff36351309e3eadcff297480baf4785e726de9b,6,0,1,1,BFC
d9027470b88631d0956ac37cdadfdeb9cdcf2c99,878,30,9,8,BIC
cf0816f6322c5c37ee52655f928e91ecf32da103,3,0,1,1,BFC
3613dbe3909dcc637fe6be00e4dc43b4aa0470ee,3,0,1,1,BFC
8c76310740807ade5ecdab5888f70ecb6d35732e,0,1,0,1,BFC
2623c7a5f2799569d8bb05eb211da524a8144cb3,36,1,7,4,BIC
2db1fdb25d209a88112fd82eb493976d66057d10,0,0,0,1,BFC
ec8b5b5058ea465111d6d3cc18ae0c9ab38d0362,623,0,0,1,BIC
5468e93b5b1083eaa729f98e59da18c85d9c4126,0,0,0,0,BFC
6c3debcbae47a27a6fdf153e87d23e6410f6489b,0,0,0,0,BIC
1610233bc2c2cae2dff9e101e6ea5ef69cceb0e9,0,0,0,0,BFC
a05ea40eb384e28205ed7200384f55cf210d8b63,0,0,0,0,BIC
753395ea1e45c724150070b5785900b6a44bd5fb,0,0,0,0,BFC
e7495a45a76de4c738c429c07047a8173c2fd533,0,0,0,0,BIC
63fd9437ec81899fc36bb642d558378bc89aa4f9,0,0,0,0,BFC
dfcd1b6f7620eef1f0060b64408c05419297456a,0,0,0,0,BIC
de91b3197d15172407608b2c357aab7ac1451e2b,0,1,0,1,BFC
fd3040b9394c58bcedb83554bcf1a073021d6b36,1999,0,0,13,BIC
4979524f5a2a8210e87fde2f642b0dc060860821,1,0,1,1,BFC
5e6c2b4f916157e8f10d093d43e88b2a250d1774,405,6,9,5,BIC
ff963634f7b2e0dc011349abb3fb81a0d074f443,0,0,1,1,BFC
2cbf7fc6718b9443ecd6261308c6348d8ffcccae,24,22,1,1,BIC
50e63dd8ed92045eb70a72d7ec725488320fb68b,1,1,0,2,BFC
922b0375fc93fb1a20c5617e37c389c26bbccb70,11,1,0,1,BIC
50f4dd657a0fcf90aa8da8dc2794a8100ff4c37c,0,0,0,0,BFC
e05d57dcb8c71492268ff46ba9bfe9a9cfb1f95d,0,0,0,0,BIC
6510c78490c490a6636e48b61eeaa6fb65981f4b,2,0,0,1,BFC
7db91e57a0acde126a162ababfb1e0ab190130cb,779,0,0,8,BIC
e806e223621e4f5105170df69d7311dc3fb4bbb4,2,2,3,1,BFC
2cd8b14aaa667f5c6b7918e8d769872fa9acb0ac,15,110,22,2,BIC
eadd86f835c63769febbd056dfcb70dafef0d4b3,14,60,3,1,BIC
7fdba0011157861892c470995ff586a1871e603f,5,2,3,1,BFC
ce4b4657ff18925c315855aa290e93c5fa652d96,61,215,25,9,BIC
1edfe4ea16ca2c9e91ec6cecd446b13636724e4f,10,0,2,1,BFC
c25491747b21536bd56dccb82a109754bbc8d52c,6,12,2,2,BIC
65946690ed8d972fdb91a74ee75ac0f0f0d68321,27,6,2,1,BFC
b81e3140e4128921f25119a2b5ae0049f8373d1a,8,6,0,1,BIC
ee424f7d3960152f5f862bbb6943e59828dc7917,0,0,1,1,BFC
d5542923f200f95bddf524f36fd495f78aa28e3c,218,0,0,1,BIC
e54fad8044db18cc400df8d01bfb86cada08b7cb,0,0,0,0,BFC
e291691c69776ad278cd39dec2306dd39d681a9f,0,0,0,0,BIC
b9c1939627f8185dec8ba6d741e9573a4c7a5834,0,0,4,1,BFC
abb9c9b8b51ba53b47ad7685ad2a0a64dbbf7bf5,714,0,0,4,BIC
1aeb122d214b92474c86fde00a03d6e2d69381b5,0,0,1,1,BFC
9e8f208ad5229ddda97cd4a83ecf89c735d99592,222,0,0,1,BIC
876153ab068b2507a19aa3ef481f5b00a2cc780f,2,0,0,1,BFC
5728fe7fa539ead1567ee96ddc900d333f3e5792,67,0,0,1,BIC
23569b5652ee8e8e55a12f7835f59af6f3cefc30,2,0,1,1,BFC
aa5fd0fb77486b8a6764ead8627baa14790e4280,16,3,6,1,BIC
acce40037041f97baad18142bb253064491ebde3,3,0,1,1,BFC
5e123b844a1cbd4ec258cd37847ce4d57fa308c1,2073,0,0,2,BIC
a8d302a0b77057568350fe0123e639d02dba0745,65,10,6,1,BIC
f111606b63ff2282428ffbac0447c871eb957b6c,1,0,0,1,BFC
2257e05c170561bb1168ee50205ae920008c37fb,43,39,25,1,BIC
0348c1ab980c1d43fb37b758d4b760990c066cb5,17,6,3,1,BFC
5f490c9680561e31bf0003693f20e0c7333bbeff,11,4,1,1,BIC
dba9e3467425800f9d3a14e8b6a0f85c731c1650,2,2,2,1,BFC
9ec03d7f1ed394897891319a4dda75f52c5d292d,121,0,1,1,BIC
91d5c5060ee24fe8da88cd585bb43b843d2f0dce,2,0,0,1,BFC
57291ce295c0aca738dd284c4a9c591c09ebee71,346,8,10,5,BIC
879785def0f5e71d54399de0f8a5cb399db14171,9,3,4,2,BFC
9ff40a751a6f998042533c23d8d27b03bfb9889c,416,2,4,2,BIC
b8f8a0b7b5cb7c3837ab3e0c7558a3a820216f0d,1605,0,0,4,BIC
27736563ce320d3390c2423bc82c54b07f2a3d50,651,3,5,2,BIC
9d106c6dd81bb26ad7fc3ee89cb1d62557c8e2c9,1449,0,0,4,BIC
1b16b3fdf675cca15a537572bac50cc5354368fc,1,0,0,1,BFC
28c5107aa904ef9db6b023039d20b6b4c4181675,695,0,0,2,BIC
7f94d0498f9c763f37172c08059ae91804c3075a,10,1,4,1,BFC
2ae34111fe4eebb69986f6490015b57c88804373,1,4,1,1,BIC
fe5b3ce8b4377e543960220f539b989a927afd8a,4,1,1,1,BFC
30bba69d7db40e732d6c0aa6d4890c60d717e314,218,0,0,1,BIC
f2d45fdf9a0ed2c94c01c422a0d0add8ffd42099,11,0,1,1,BFC
c6092ea1e6d7bd12acd881f6aa2b5054cd70e096,1,1,0,1,BFC
18d79f721e0a5338280cee1891800ff1f611502e,7,0,0,1,BIC
d4072058af4fd8fb4658e7452289042a406a9398,2,0,2,2,BFC
4d8b9319282ae84f5a17b28d8b5b5d1e7e537312,177,0,0,6,BIC
dcea1a8107c04b9521dee1dd37971757a22db162,8,1,1,1,BFC
58da0cfa6cf1200b81b65aef36dfa6130b577ef6,509,313,0,2,BIC
d75aed1428da787cbe42bc073d76f1354f364d92,1,0,0,1,BFC
48c4b6dbb7e246957e13302668acf7c77e4f8b3a,13,10,5,2,BIC
6d47b53fb3f363a74538a1dbd09954af3d8d4131,2,0,0,1,BFC
d354eb85d61803e07831b68d1985cd9cfe2f8b59,6,14,3,1,BIC
39bfcb8138f6dc3375f23b1e62ccfc7c0d83295d,9,2,28,4,BFC
c6be2bd0a5dd91f98d6b5d2df2c79bc32993352c,58,0,0,3,BIC
8b7adf1dff3d5baf687acda936f193f80b7e0179,118,14,3,2,BIC
77c092e054262b594614bad5e5f47e57c5d29639,15,0,0,1,BFC
5255e146c99a677d4d55fdb988544bd20c539a0b,68,24,8,6,BIC
b91c23e099f0b65d62159da13458c5eefa76083f,11,15,4,1,BFC
be072b06c7397004e6464b4225e13c31ed0b9ca3,69,2,0,1,BIC
66f7903779fbbc620bf1040017e4833ef6a0b541,1,2,0,1,BFC
40e8a766a761f7fdc8530347527b344fddf6f1a8,254,63,26,3,BIC
0e710a3ffd0caaf23b8791b041e8792f252f8e4f,2,0,0,1,BFC
968996c070ef080ee7d6150faa98a4e562ce4625,71,7,3,3,BIC
f23df5220d2bf8d5e639f074b76f206a736d09e1,30,1,1,4,BFC
efe41860008e57fb6b69855b4b93fdf34bc42798,5,0,0,1,BIC
5704bc7e8991164b14efb748b5afa0715c25fac3,0,0,0,0,BFC
91b2c0afd00cb01d715d6e9503624ab33580d5b6,0,0,0,0,BIC
0811664da064c6d7ca64c02f5579f758a007e52d,0,0,0,0,BFC
933ff53191eb7a8492370bad6339a1ca6da2d939,0,0,0,0,BIC
7f1a6d4b9e820b08479a07f6e14c36ccfa641751,4,0,2,1,BFC
94d651739e17b0ee9b556e60f206fe538d06dc05,4,0,0,1,BIC
f4f4096b410e8d31c3f07f39de3b17d144edd53d,4,2,4,1,BFC
249ccc3c95bd1bca17406b5b3d0474fd67220931,45,2,25,1,BIC
9e06430841363a1d2932d546fdce1cc5edb3c2a0,0,6,0,1,BFC
a8d52b024d6d39bb1c3caf8f2b4cf7ca94b4e2ec,120,1,3,8,BIC
08912ea799cd2a43b8999457e316967fe4e2f327,32,60,0,1,BFC
fad54790698023190f01a1b4d6406395e84464db,292,46,1,8,BIC
8d4b475e9d0f100c3920d8bf7d392a6dac88583e,7,6,9,2,BFC
0b7cfa4082fbf550595bc0e40f05614bd83bf0cd,2,1,4,2,BIC
b5503b994ed5ed8dbfe821317e7b5b38acb065c5,290,22,14,6,BIC
f9c955b4fe5c8626d11b8a9b93ccc0ba77358fec,35,1,0,3,BFC
c27bd1718c06eb356a4ea0ab8588ad442d953947,40,13,13,8,BIC
7d167b4a4c810919ba1affd02fc6b7f40e7e6eeb,1,0,1,1,BFC
5ec697446f4630e3c30c6d7a67f4955c7bfd1a11,99,2,9,3,BIC
e12de39c07a7872c1ac7250311bb60b74ff29f25,2,12,9,2,BFC
f019679ea5f2ab650c3348a79e7d9c3625f62899,55,49,34,8,BIC
2808b37b59288ad8f1897e3546c2296df3384b65,5,0,3,1,BFC
8e715cd613a1e872b9d918e912d90b399785761a,4,7,2,1,BIC
15f8f168952f54d3c86d734dc764f20844e423ac,31,0,0,1,BFC
ff9b7521468bc2909293c1cda66a245a49688f6f,127,16,32,3,BIC
8631ef59b62290c7d88e7209e35dfb47f33f4902,0,10,2,1,BFC
cf05a67b68b8d9d6469bedb63ee461f8c7de62e6,0,14,2,1,BIC
0bd8bd2f7a789fe1dcb21ad148199d2f62d79873,0,0,1,1,BFC
6fac42f127b8e8464b8c13036dfed825981881d9,3,0,0,1,BIC
9f2febf3f04daebdaaa5a43cfa20e3844905c0f9,14,29,6,4,BFC
a149180fbcf336e97ce4eb2cdc13672727feb94d,35,0,4,4,BIC
e287bd005ad9d85dd6271dd795d3ecfb6bca46ad,5,9,4,4,BFC
e61ab42de874c5af8c5d98b327c77a374d9e7da1,1,9,0,2,BFC
f6d58266d731fd7e63163790aad21e0dbb1d5264,3,2,3,3,BFC
f7ef280132f9bf6f82acf5aa5c3c837206eef501,0,0,0,0,BFC
16fdc1de169ee0a4e59a8c02244414ec7acd55c3,7,1,1,3,BFC
debc5a1ec0d195ffea70d11efeffb713de9fdbc7,18,6,0,2,BFC
3ce00bb7e91cf57d723905371507af57182c37ef,7,0,0,1,BFC
1da52815d5f1b654c89044db0cdc6adce43da1f1,2,2,0,1,BIC
ab126f51c93a15093df604f661c9480854c005a3,0,0,1,1,BFC
6e63153db50059fb78b8a8447b132664887d24e3,2,0,0,1,BFC
bbecb07fa0af9a41507ce06d4631fdb3b5059417,1048,0,0,3,BIC
e5b0d06d9b10f5f43101bd6598b076c347f9295f,2,0,0,1,BFC
06164d2b72aa752ce4633184b3e0d97601017135,3611,0,0,2,BIC
a830a15678593948f3271a5a398c9b67d8beedb9,0,0,0,0,BFC
957fe62d7d15f43d49e8cbacafaff8ede7d6cb30,82,5,1,5,BIC
0fc801f8018000c8e64a275a20cb1da7c54e46df,0,0,1,1,BFC
2610df41489f548e235171b86895d4b49e6acb1f,14,0,3,7,BIC
f352262f727215553879705bacbcb208979f3eff,9,0,1,1,BFC
3740b081795a2e03a75a1b7573291e10378bd892,11,1,16,1,BIC
02d2d2ea4a3bc2391f6ac31f6854da83e8a63829,9,0,0,2,BFC
1f52d7b622854b8bd7a1be3de095ca2e1f77098e,979,24,54,10,BIC
035e3befc191347331dd2530c3686e05a8acfbb2,7,0,0,1,BFC
f7af616c632ee2ac3af0876fe33bf9e0232e665a,0,0,0,0,BIC
d38a648d2d6cc7bee11c6f533ff9426a00c2a74c,6,1,2,1,BFC
7e98d785ae6184c7580a33619dae8b651769ff08,788,0,0,2,BIC
3ec17cb325ac731c2211e13f7eaa4b812694e218,0,0,0,0,BFC
607ca0f742b7d990b6efb3c3e7a52830f7e96419,0,0,0,0,BIC
e65fdf530f55c5e387db14470a59a399faa29613,1,0,0,1,BFC
1980860e0c8299316cddaf0992dd9e1258ec9d88,0,1,1,1,BFC
75df022b5f8982a375adb04e9e4c0a34a9689ed9,11,2,5,1,BIC
7090abd6ad0610a144523ce4ffcb8560909bf2a8,2,0,0,1,BFC
0a9410b981e961a24057dceee54bb5d36309a0c4,10,0,0,1,BIC
a931237cbea256aff13bb403da13a97b2d1605d9,4,0,0,1,BFC
f002f45a00ee14214d96b18b9a555fe2c56afb20,0,0,2,1,BFC
1ed5c3b22fc78735c539e4767832aea58db6761c,6,4,2,1,BIC
7a58b8d6021426b796eebfae80983374d9a80a75,2,0,0,1,BFC
3a316ec4c91cfe03093d708369f9ab57000c96c3,163,170,27,3,BIC
c8af247de385ce49afabc3bf1cf4fd455c94bfe8,0,0,1,1,BFC
066b9cded00b8e3212df74a417bb074f3f3a1fe0,18,0,4,2,BIC
8ec8490a1950efeccb00967698cf7cb2fcd25ca7,0,0,1,1,BFC
0e5d5ae837c8ce04d2ddb874ec5f920118bd9d31,10,0,0,2,BIC
