repo_url,commit_id,role
https://gitbox.apache.org/repos/asf/tapestry-5,cdcf49c0a2b36ffc7a004d54405bb4357870c4b2,VFC
https://gitbox.apache.org/repos/asf/tapestry-5,95846b173d83c2eb42db75dae3e7d5e13a633946,VIC
https://gitbox.apache.org/repos/asf/struts.git,eccc31ebce5430f9e91b9684c63eaaf885e603f9,VFC
https://gitbox.apache.org/repos/asf/struts.git,a0fdca138feec2c2e94eb75ca1f8b76678b4d152,VFC
https://gitbox.apache.org/repos/asf/struts.git,31be88afa28fb9b1e9854d0d7673ab9b979cf9be,VIC
https://github.com/bcgit/bc-java,acaac81f96fec91ab45bd0412beaf9c3acd8defa,VFC
https://github.com/bcgit/bc-java,416d12366597ba69358b76e0d17bbb9b3bdfcd5d,VIC
https://github.com/apache/poi,2b8200f7d701ea6ff9638f629f0bd81d2e48410c,VFC
https://github.com/apache/poi,8f0093e4648f0e9598d26847984eee060535f951,VIC
https://github.com/apereo/cas,40bf278e66786544411c471de5123e7a71826b9f,VFC
https://github.com/apereo/cas,5cba088905f1ee6f4a2f6616dd064330405aa82d,VIC
https://github.com/spring-projects/spring-data-jpa,9b16fef6e9a1c8f4352cb979df8ef4a9336d655,VFC
https://github.com/spring-projects/spring-data-jpa,ee39e8863bb43b63e34fe9ac6ec9b864cd8afca,VFC
https://github.com/spring-projects/spring-data-jpa,16661f7e7e28f8ea8585a0402bd91eb6721ce55,VFC
https://github.com/spring-projects/spring-data-jpa,417202db8e1714bdca1bd57879634866934c6f5,VFC
https://github.com/spring-projects/spring-data-jpa,271a2814157c5de78345effdbe2a21c740880cd,VFC
https://github.com/spring-projects/spring-data-jpa,89b18d573394c84012c58c892e9a3844fb8c7b4,VFC
https://github.com/spring-projects/spring-data-jpa,8a5743c74b7ab1daf7cb428fee0d9b3f03fb914,VFC
https://github.com/spring-projects/spring-data-jpa,c47a5d09a1123ca8e77f832f8335e227b820b3f,VFC
https://github.com/spring-projects/spring-data-jpa,4d4e6d418fe3bca14c7cff1c7161e3794026f96,VFC
https://github.com/spring-projects/spring-data-jpa,899b8b0db3d40603488ad50f116ab9e68021ba3,VFC
https://github.com/spring-projects/spring-data-jpa,b6060be66b6cbf447c0c62e5b80caa565e10f38,VFC
https://github.com/spring-projects/spring-data-jpa,ee03f9b4a5facaee1b9d25313862e1d043f5a5d,VFC
https://github.com/spring-projects/spring-data-jpa,c47a5d09a1123ca8e77f832f8335e227b820b3fc,VIC
https://github.com/apache/tomcat,efb860b3ff8ebcf606199b8d0d432f76898040da,VFC
https://github.com/apache/tomcat,816552abf6735fa37dfd37c8a7bfbdbd045477e0,VIC
https://github.com/apache/karaf,3e4c4bed2d08e81ca5961ab5fcadab23470db1c,VFC
https://github.com/apache/karaf,2ccfba48bdfac6c2cd09c8f058641da0011e4c7,VFC
https://github.com/apache/karaf,cecc58e7495aad84069401d9703badb99937becf,VIC
https://github.com/apache/tomcat,12d715676038efbf9c728af10163f8277fc019d,VFC
https://github.com/apache/tomcat,1c1c77b0efb667cea80b532440b44cea1dc427c,VFC
https://github.com/apache/tomcat,40fa74c74822711ab878079d0a69f7357926723,VFC
https://github.com/apache/tomcat,fc6f2ead8463d06ae73954508927e4f2224c8e77,VIC
https://github.com/apache/ignite,02b0439639a9dab264cdb3ed4081c231e0079c13,VFC
https://github.com/apache/ignite,1e0a7c21ea77ae2684a2d0b5d809b4241567bd2b,VIC
https://github.com/spring-projects/spring-framework,dac97f1b7dac3e70ff603fb6fc9f205b95dd6b01,VFC
https://github.com/spring-projects/spring-framework,f2694a8ed93f1f63f87ce45d0bb638478b426acd,VFC
https://github.com/spring-projects/spring-framework,a99fe3eda4af496cd6e2b90b7f9988a76fe6695e,VIC
https://github.com/apache/tika,426be73b9e7500fa3d441231fa4e473de34743f6,VFC
https://github.com/apache/tika,5f05b511d7d1184f6f25a2b644b615c4f21b8e68,VIC
https://github.com/cloudfoundry/uaa,cd31cc397fe17389d95b83d6a9caa46eebc54faf,VFC
https://github.com/cloudfoundry/uaa,327fbdc2c2f8595b1fbc09f5925c907b42f2d45a,VIC
https://github.com/apache/zookeeper,75411ab34a3d53c43c2d508b12314a9788aa417,VFC
https://github.com/apache/zookeeper,6d9fc04c052adbc79bbbb1c63f3f00c816fb8e5,VFC
https://github.com/apache/zookeeper,b0fbdba0c2a0334704f4c8969f2d0deb5d73cf95,VIC
https://github.com/apache/qpid-broker-j,025b48f3193e2b10b1c41d2bc3bcfc9cfc238a27,VFC
https://github.com/apache/qpid-broker-j,e91f279199ac5419d71ba7b15070c585f4962eb3,VIC
https://github.com/FasterXML/jackson-databind,2235894210c75f624a3d0cd60bfb0434a20a18bf,VFC
https://github.com/FasterXML/jackson-databind,6ce32ffd18facac6abdbbf559c817b47fcb622c1,VIC
https://github.com/apache/tomcat,ed4b9d791f9470e4c3de691dd0153a9ce431701b,VFC
https://github.com/apache/tomcat,8460d7712dcbb72e3d4f2f8ebb9a26fc4e9ddcf9,VIC
https://github.com/apache/nifi,dbf259508c2b8e176d8cb837177aaadbf44f0670,VFC
https://github.com/apache/nifi,ac8e57259f8e4d8183d938f46a28f3c73b595940,VIC
https://github.com/swagger-api/swagger-parser,4c6584306b40de9b2dfa9065c3a438cd918534af,VFC
https://github.com/swagger-api/swagger-parser,4044ecfb80732b721ffa206388574cf08bf7d295,VIC
https://github.com/spring-projects/spring-security.git,666e356ebc479194ba51e43bb99fc42f849b6175,VFC
https://github.com/spring-projects/spring-security.git,7d97adc68789f4a191cee15de482530dd9d5c31d,VIC
https://github.com/keycloak/keycloak,97b565469058cacac6d2559b2cff37effcca2cfd,VFC
https://github.com/keycloak/keycloak,80e2b8eb39af640eaf6cec8b9dcdd0eef7c48aa7,VIC
https://github.com/keycloak/keycloak,a48698caa32933458916980ab05256f56099a337,VFC
https://github.com/keycloak/keycloak,0a4fd79b225df03d769a267c9b464893a36753c6,VIC
https://github.com/spring-projects/spring-data-jpa,b8e7fecccc7dc8edcabb4704656a7abe6352c08f,VFC
https://github.com/spring-projects/spring-data-jpa,a9cfe73511342c7f7d95a591bbf5ca1e7a8c1e86,VIC
https://github.com/apache/nifi,a97766d62f067845869c44b39604851c7ca91d02,VFC
https://github.com/apache/nifi,4d998c12c95a6e5ce3d66c0d861e75e33b5cf013,VIC
https://github.com/keycloak/keycloak,a78cfa4b2ca979a1981fb371cfdf2c7212f7b6e2,VFC
https://github.com/keycloak/keycloak,3e28ac1e463c78f4b181144d5ca41f578a2d3b8f,VIC
https://github.com/apache/archiva,a36035b49ba7d6514d6c386b51e1ad2512371b3d,VFC
https://github.com/apache/archiva,1bb10ee01e2f32135eeaf12a6639cacd75563e04,VIC
https://github.com/elastic/elasticsearch,1c5f53076b625c44111c1e9430dc36327a08858,VFC
https://github.com/elastic/elasticsearch,6f59ef267b2c3567754f8bea87daafc34cd9bd5,VFC
https://github.com/elastic/elasticsearch,7f21ade92407c5c65d2bd83a42e752838acdde5,VFC
https://github.com/elastic/elasticsearch,fe36861ada3e75259ff601a9f6b0e1cd5fbb8afe,VIC
https://gitbox.apache.org/repos/asf/struts.git,6bd694b7980494c12d49ca1bf39f12aec3e03e2f,VFC
https://gitbox.apache.org/repos/asf/struts.git,cfe77b1f8230ef18dfb2063806ebbfbc2d7d45bb,VIC
https://git-wip-us.apache.org/repos/asf/cxf.git,f8ed98e684c1a67a77ae8726db05a04a4978a445,VFC
https://git-wip-us.apache.org/repos/asf/cxf.git,88a9451b92180609b7bb93d0314bc8384f0c24a4,VIC
https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,VFC
https://github.com/spring-projects/spring-framework,d3acf45ea4db51fa5c4cbd0bc0e7b6d9ef805e6,VFC
https://github.com/spring-projects/spring-framework,2eeb2e92359381328789585233e54c9bbd41e6dc,VIC
https://github.com/netty/netty,97d871a7553a01384b43df855dccdda5205ae77,VFC
https://github.com/netty/netty,2caa38a2795fe1f1ae6ceda4d69e826ed7c55e5,VFC
https://github.com/netty/netty,31815598a2af37f0b71ea94eada70d6659c2375,VFC
https://github.com/netty/netty,0c55c85d06ccd2f0bd38a5376417b5c6b8c09aef,VIC
https://github.com/apache/commons-compress,2a2f1dc48e22a34ddb72321a4db211da91aa933b,VFC
https://github.com/apache/commons-compress,a433f625f89c1d464b05186411ff20802e292fb4,VIC
https://github.com/apache/commons-beanutils,2412c90ba5584fed123fa6a33e752e6c8eaf74e9,VFC
https://github.com/apache/commons-beanutils,4e410e068b8d367c53766a7da712b1b6f3fd8101,VFC
https://github.com/apache/commons-beanutils,62e82ad92cf4818709d6044aaf257b73d42659a4,VFC
https://github.com/apache/commons-beanutils,25ac3249dc2a40bd52ceccc9251c8446b036d197,VIC
https://github.com/apache/struts,885ab3459e146ff830d1f7257f809f4a3dd4493a,VFC
https://github.com/apache/struts,0c543aef318341ca9bd482e15f1637497b8a4dfd,VIC
https://github.com/apache/zookeeper,5a29daedeb5ac7e9e2af87ce1a7bbfad230d5c8,VFC
https://github.com/apache/zookeeper,8a06bd1ccef382461c7b0a63f2012f4aeac9075,VFC
https://github.com/apache/zookeeper,0957b8404e1ecfc5703d7c2827752773b7dc23be,VIC
https://github.com/dropwizard/dropwizard,d87d1e4f8e20f6494c0232bf8560c961b46db634,VFC
https://github.com/dropwizard/dropwizard,98fa28a60b235d9c600fac578227086fc86b42df,VIC
https://github.com/apache/tomcat,060ecc,VFC
https://github.com/apache/tomcat,959f1d,VFC
https://github.com/apache/tomcat,b191a0,VFC
https://github.com/apache/tomcat,b3a8e01654549b0b79fc7c7684cd492cd5aafe4b,VIC
https://github.com/spring-projects/spring-batch,6d7d2927ddcd8c7ddd902fa1196b1e780c0d70ea,VFC
https://github.com/spring-projects/spring-batch,22109eea84e4ea5ab773f58baad2b366b1858591,VIC
https://git-wip-us.apache.org/repos/asf/camel.git,54b65c1d30848835f26bd138c0ba407bc1e560d,VFC
https://git-wip-us.apache.org/repos/asf/camel.git,2ec54fa0c13ae65bdcccff764af081a79fcc05f,VFC
https://git-wip-us.apache.org/repos/asf/camel.git,341d4e6cca71c53c90962d1c3d45fc9e05cc50c6,VFC
https://git-wip-us.apache.org/repos/asf/camel.git,4abc7be95f5a39c4ab0781da53e89b13fe863990,VIC
https://gitbox.apache.org/repos/asf/cordova-plugin-file-transfer.git,2b31723708256c08c5209308eb6ccfb03e2ab990,VFC
https://gitbox.apache.org/repos/asf/cordova-plugin-file-transfer.git,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4,VFC
https://gitbox.apache.org/repos/asf/cordova-plugin-file-transfer.git,ad6647120db12f0e67ee4a952a71ea494a39a475,VFC
https://gitbox.apache.org/repos/asf/cordova-plugin-file-transfer.git,35e89b3aeccc9377d85ea382091ea50a0915949f,VIC
https://github.com/apache/archiva,796716d44183bd315dd20184a66b39ae533eb747,VFC
https://github.com/apache/archiva,a36035b49ba7d6514d6c386b51e1ad2512371b3d,VIC
https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,VFC
https://github.com/spring-projects/spring-security-oauth,6b1791179c1092553aa0690da22dac4dff2fc58,VFC
https://github.com/spring-projects/spring-security-oauth,8e9792c1963f1aeea81ca618785eb8d71d1cd1d,VFC
https://github.com/spring-projects/spring-security-oauth,adb1e6d19c681f394c9513799b81b527b0cb007,VFC
https://github.com/spring-projects/spring-security-oauth,787c9b47d801b0cf08d35bca4805986c43f56836,VIC
https://github.com/belaban/JGroups,38a882331035ffed205d15a5c92b471fd09659c,VFC
https://github.com/belaban/JGroups,c3ad22234ef84d06d04d908b3c94c0d11df8afd,VFC
https://github.com/belaban/JGroups,fba182c14075789e1d2c976d50d9018c671ad0b,VFC
https://github.com/belaban/JGroups,b67a6e80598b9ec728997e12bbc13d56bb23ba1c,VIC
https://github.com/x-stream/xstream,25c6704bea149ee93c294ae5b6e0aecd182fea88,VFC
https://github.com/x-stream/xstream,7c77ac0397a1f93c69d2776a13c31957f55d1647,VFC
https://github.com/x-stream/xstream,87172cfc1dd7f8f6e137963c778b03efd14ac446,VFC
https://github.com/x-stream/xstream,c9b121a88664988ccbabd83fa27bfc2a5e0bd139,VFC
https://github.com/x-stream/xstream,5b5cd6d8137f645c5d57b648afb1a305967aa7f,VFC
https://github.com/x-stream/xstream,696ec886a23dae880cf12e34e1fe09c5df8fe94,VFC
https://github.com/x-stream/xstream,806949e1b3c22a3b31819a37402489a0303221a,VFC
https://github.com/x-stream/xstream,e4f1457e681e015be83c6b0b84947676980e29d,VFC
https://github.com/x-stream/xstream,4fd39f2f2616d4ea9e1d25d30dc78931be01dfb0,VIC
https://github.com/vert-x3/vertx-web,98891b1d9e022b467a3e4674aca4d1889849b1d,VFC
https://github.com/vert-x3/vertx-web,f42b193b15a29b772fc576b2d0f2497e7474a7e,VFC
https://github.com/vert-x3/vertx-web,341ecefb8db8d99918c8a69fe57436f72bac509a,VIC
https://github.com/neo4j/neo4j,46de5d01ae2741ffe04c36270fc62c6d490f65c9,VFC
https://github.com/neo4j/neo4j,26ff65ccf13111c42942d8652e9e616e91e1fd08,VIC
