commit_id,repo_url,project,label_type,commit_role,language,dataset_source,cve_id,cwe_id
0539d84d985e811e5989ef27c13f7e2dda0f9b89,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-1999011,CWE-119
fc6de70c44be05eb0368ab519bfb790431d8dee5,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-7024,CWE-119
f31fc4755f69ab26bf6e8be47875b7dcede8e29e,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-11719,CWE-125
0b42631641d998e509cde6fa344edc6ab5cb4ac8,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-7012,CWE-119
a1b9004b768bef606ee98d417bceb9392ceb788d,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-7019,CWE-20
e477f09d0b3619f3d29173b2cd593e17e2d1978e,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-7863,CWE-787
2b790b1c9e3bf8f4fbc56fc3a071f2015b58de21,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-9990,CWE-119
ed188f6dcdf0935c939ed813cf8745d50742014b,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2019-12730,CWE-908
96349da5ec8eda9f0368446e557fe0c8ba0e66b7,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-11399,CWE-125
0ab9362fcb77c2d442fa20afcc2f1d9151228f06,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4263,CWE-119
6f69f7a8bf6a0d013985578df2ef42ee6b1c7994,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-13300,CWE-125
fa11c4c7fa3961b0101daaa0032bb26a7a1a9c0f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2024-22860,CWE-190
d2e8974699a9e35cc1a926bf74a972300d629cd5,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2024-22860,CWE-190
31c1c0b46a7021802c3d1d18039fca30dba5a14e,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-9608,CWE-476
7ec414892ddcad88313848494b6fc5f437c9ca4a,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14058,CWE-835
a559d65c0711284fc63689991f69db01bcfbb140,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2022-3341,CWE-476
cb96da490265a0a798324ccce1c87dca9acbf6e9,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14056,CWE-834
e43a0a232dbf6d3c161823c2e07c52e76227a1bc,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-4263,CWE-119
805b57001f80237e24dc2d225c1b9e116566d247,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-7866,CWE-787
51a2b5546b29b113da4abd1cd9793c01e545da19,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
cc85ca1cb347570a95d8615b7d4c7b542042b7f0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2021-33815,CWE-129
87b8c1081959e45ffdcbabb3d53ac9882ef2b5ce,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2024-22861,CWE-190
b05cd1ea7e45a836f7f6071a716c38bb30326e0f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-7020,CWE-119
e1be80aa11cca765881d04f21119487db53c4ffa,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2021-38114,CWE-252
96949dafcca87f65902bd77a0bc56007d9cead70,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
00e8181bd97c834fe60751b0c511d4bb97875f78,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2018-13303,CWE-476
d549b0910c3471beb9ef268ce0d70d3ab9ed7bb3,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14058,CWE-835
86736f59d6a527d8bc807d09b93f971c0fe0bb07,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-7014,CWE-189
52b6bad21992e71dd92e3a91522acf1525a76307,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2021-38114,CWE-252
5ec3c7b7c1189dca0ba29edbd33b5dbe68313382,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-1999012,CWE-835
362c17e6563808ef48655e5ddf59a35b6497b8b2,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
96f24d1bee7fe7bac08e2b7c74db1a046c9dc0de,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14056,CWE-834
a59808dd57f81d1cfaa76e2624a66825e63324ea,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14222,CWE-834
9fd6b8436008100699537c76e28c21a01e58cf4c,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11665,CWE-20
23ccf3cabb4baf6e8af4b1af3fcc59c904736f21,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2019-9718,CWE-125
88f29406b7ae3e01d7403a76ffadc47f1354b568,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2022-3341,CWE-476
c24bcb553650b91e9eff15ef6e54ca73de2453b7,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14171,CWE-834
e8a63b4763bf8f10b00a83fe993b2bfdfe4f0545,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2024-22860,CWE-190
bc5c918ea8757514de0ec0327066251a2f1ec23f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
2960576378d17d71cc8dccc926352ce568b5eec1,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-4264,CWE-119
221e21b70d4923ab0adb08a08ade15da68e265fb,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-3062,CWE-119
7ac5067146613997bb38442cb022d7f41321a706,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-9995,CWE-119
7e350379f87e7f74420b4813170fe808e2313911,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4263,CWE-119
d06aae732c16bd4c490c6dfa35cc2a35129c640f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-35964,CWE-787
e371f031b942d73e02c090170975561fabd5c264,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-7866,CWE-787
10d059bb24eb88157e071a3db102ddd8f4937a00,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2021-38114,CWE-252
4565747056a11356210ed8edcecb920105e40b60,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2023-47470,CWE-787
35127bf156df09ebf43f1ad7ea236653f7ba7707,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
a3a3730b5456ca00587455004d40c047f7b20a99,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2020-12284,CWE-787
d227ed5d598340e719eff7156b1aa0a4469e9a6a,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2019-11339,CWE-125
a568a84edf4780a5a136d8e4f07448ea3a2a5c97,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-35965,CWE-787
2c541554076cc8a72e7145d4da30389ca763f32f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2015-3417,NVD-CWE-Other
a60e66516233f3c84545d90d8cfd64c1cb9f0a8d,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-9608,CWE-476
b7effd4e8338f6ed5bda630ad7ed0809bf458648,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-1999012,CWE-835
7b0d75fc400e97e8aae7c5b02f3b3294e25db09a,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2022-3341,CWE-476
ca334dd14b957c4af7fcab5e97b6ed675c97caad,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-12458,CWE-20
be1e1373d267bae2af8a62d79eef736736f24565,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-15822,CWE-617
2d66a58ccde05e764594bd7e5f0f9244634d0b2c,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4264,CWE-119
6ef14e5753e8d096c9f58ecc45ccdb6ad1d3e436,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-1999010,CWE-125
78e9852a2e3b198ecd69ffa0deab3fa22a8e5378,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-7009,CWE-119
721719dd0c0321b47500fa49b649c78422e910aa,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2021-38114,CWE-252
84465f2180308a3e998089517e76586563fd6162,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-13904,CWE-416
4fabb60ddbd71f3c40a3607eeabf0fdba449fd18,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14171,CWE-834
a7e032a277452366771951e29fd0bf2bd5c029f0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2018-1999013,CWE-416
b1942734c7cbcdc9034034373abcc9ecb9644c47,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2023-50007,CWE-121
d7463c681363d6057601e705d0bf775738529841,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-17081,CWE-125
52a213865670ae69c1852d4d04cf41f8929abbd0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-9993,CWE-200
07357cd93355d553dde698933a8176dd48b98344,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-35964,CWE-787
513a431e073ab725eb85fe7021591da9ad27a55f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-13904,CWE-416
5e6fd132ff5611b8af2d3c7506f0328858fc3de1,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-13302,CWE-129
fbc472da295e50c9bfa667f56a261e4d7acb1ccb,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4265,NVD-CWE-Other
1d3c672d27d3beece88485e28f2286ec2df62e6e,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11399,CWE-125
9bd68dea2b7f4a79aa6c35b6193e3122c8ef2db7,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
04d14c9b68b03e8dbc6e3003c1ee06892dd32576,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-13305,CWE-125
c94f9e854228e0ea00e1de8769d8d3f7cab84a55,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-4265,NVD-CWE-Other
1f686d023b95219db933394a7704ad9aa5f01cbb,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2019-11339,CWE-125
716d413c13981da15323c7a3821860536eefdbbb,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-7865,CWE-787
70c8c8a818f39bc262565ec29fae2baffb3e1660,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2019-11338,CWE-476
278a923c51187d37445d88a6b21082036ec9568d,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-7012,CWE-119
1bd6b0c9271846529912f64ae85f6942fd39e212,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-15822,CWE-617
7347b44224d707f44a6f9a90b6a9e714b5d35b0d,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2023-47470,CWE-787
daa290580dade36a69544a191e6983e920885c16,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14169,CWE-20
863ebe6f83de6e884a4b1870231678c9259f3c90,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-15822,CWE-617
91861ce25c7f19c38afdb0f115bf90118fc19428,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-1999010,CWE-125
f7c7fc13698abcdd35a919024cf9129e67fbcff0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14058,CWE-835
afc9c683ed9db01edb357bc8c19edad4282b3a97,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14223,CWE-400
5d1c2e53ab3ce27b48c138d22bb01ff8e8304f27,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2015-3417,NVD-CWE-Other
87ca1b8f7faee37905fec1e165adab45f80d490f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11665,CWE-20
c1e439d7e9abab3cebdc937636393b1656e095d9,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2020-35964,CWE-787
fbfbd97be25c4da0562ef61e2f27192d1ec4d276,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-9990,CWE-119
9a33264478796fd790a3bdc182fb1dda65d0a9de,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11399,CWE-125
e67fdbffe588e6b5bc787457da9d5941657a0029,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4263,CWE-119
ffcc82219cef0928bed2d558b19ef6ea35634130,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-11665,CWE-20
250b122e3ab12baeef4fb65c4d76df4fc506b899,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4263,CWE-119
6b67d7f05918f7a1ee8fc6ff21355d7e8736aa10,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2018-15822,CWE-617
3664703780a3d882937c131e4104f8d21e71b738,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-14394,CWE-369
9138f6da4a3ee0d11947b8593db6b6b05e53fbae,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-4263,CWE-119
7ddb0607f31850ea4d4e87252c8835de63cc6845,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14170,CWE-834
84ad31ff180fa089cd6bfd93c246336a16036455,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2022-3341,CWE-476
7990beedee02b24850a20de651ecce5a96048ab9,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
9cb4eb772839c5e1de2855d126bf74ff16d13382,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14222,CWE-834
27f8d386829689c346ff0cef00d3af57b9fb8903,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-17081,CWE-125
a4e85b2e1c8d5b4bf0091157bbdeb0e457fb7b8f,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-14169,CWE-20
7560c264958877e790935aba77b50163157162ab,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-14170,CWE-834
5616f85deb729d181e2a923b2c74371fae6e8398,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-14394,CWE-369
81df787b53eb5c6433731f6eaaf7f2a94d8a8c80,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2024-31585,CWE-193
ba5393a609c723ec8ab7f9727c10fef734c09278,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10191,CWE-119
78b21c1d7177e1d61ad3c9225f67699da089aa7c,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
b7d3dd907f51c1b86c5aad7e2ec4870da53e095e,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2018-14394,CWE-369
611c574137e02b443ad7516b1737cf27f1e58cd1,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10192,CWE-119
2cab5784892c6ae47feb5f1a97445946b3404ac0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11399,CWE-125
50332f8a6bc303b6147fe34a481a2c0b80ac12be,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2019-9721,CWE-125
a6e14edde01bafbbe54f6f451efa718a48975b47,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10192,CWE-119
bf814387f42e9b0dea9d75c03db4723c88e7d962,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2023-46407,CWE-125
8075c3d8bb1f6aade0cc7c5c40db9bc1bcd84cab,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2016-10190,CWE-119
3819db745da2ac7fb3faacb116788c32f4753f34,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2013-7009,CWE-119
5ae72f54532960cb9eae82a1c9e8d505106c022b,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2013-7015,CWE-20
ba4beaf6149f7241c8bd85fe853318c2f6837ad0,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-11399,CWE-125
f8d33a36170a2495a8e06e040317b144a770540c,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-9993,CWE-200
2a05c8f813de6f2278827734bf8102291e7484aa,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2016-10190,CWE-119
8df6884832ec413cf032dfaa45c23b1c7876670c,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2019-17539,CWE-476
abdbbe895838a55a404d54f7b26a4aca23d19577,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2019-9718,CWE-125
6b5d3fb26fb4be48e4966e4b1d97c2165538d4ef,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VFC,C,ICVul,CVE-2017-9994,CWE-119
3383a53e7d0abb9639c3ea3481f0eda9dca61a26,https://github.com/FFmpeg/FFmpeg,FFmpeg,vulnerability,VIC,C,ICVul,CVE-2017-11665,CWE-20
