commit_id,repo_url,project,label_type,commit_role,language,dataset_source,cve_id,cwe_id
65c4d4ad331e94661de763e9b5304d28698999c4,https://github.com/jedisct1/pure-ftpd,pure-ftpd,vulnerability,VFC,C,ICVul,CVE-2011-1575,CWE-399
279e5f2d6075e220c762595f40bf32786dbfe0f0,https://github.com/jedisct1/pure-ftpd,pure-ftpd,vulnerability,VIC,C,ICVul,CVE-2011-1575,CWE-399
a35359a7b63aefeff1f526481417c766a605be45,https://github.com/jedisct1/pure-ftpd,pure-ftpd,vulnerability,VIC,C,ICVul,CVE-2011-1575,CWE-399
75ca568fa1c19de4c5358fed246686de8467c238,https://github.com/bagder/curl,curl,vulnerability,VFC,C,ICVul,CVE-2012-0036,CWE-89
6c6dc3f879718492c4902113815aac95cbbebfd8,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
30c9799f72f3275f806a296e1100ad04c942706c,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
4d17d6876e4b2f08380812c4ec113073b0a14639,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
04cfef24a113e1477ccfafa633c468f0055a42c5,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
6a7e53a7c7fa468d25adc5d6bda9b6bf6c1abc8c,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
507d58435a518e23477c6cd6f655c122bde8b4ac,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
5a4b43848ac21b3d831f00ce11136e20f820f0a0,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
7b4b166718cb01b170668e916d0bad09518eacc1,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
cce81a7f4508fb7b80d20432341bc265f145f26c,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
ae1912cb0d494b48d514d937826c9fe83ec96c4d,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
ec3bb8f727405642a471b4b1b9eb0118fc003104,https://github.com/bagder/curl,curl,vulnerability,VIC,C,ICVul,CVE-2012-0036,CWE-89
76597cd31470fa130784c78fadb4dab2e624a723,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3637,CWE-476
a6198797cc3fd659b2d81cdf6bb6b9bba9cd93e9,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3637,CWE-476
56c6a8a4aadca809e04276eabe5552935c51387f,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4097,CWE-190
550fd08c2cebad61c548def135f67aba284c6162,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
93f154b594fe47e4a7e5358b309add449a046cd3,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
1da177e4c3f41524e886b7f1b8a0c1fc7321cac2,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
181470fcf3f8ecc16625bc45a5f6f678e57bfb22,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
30295c8936f3a426985e99bebb17d72bd7847910,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
587e729ecff959482d25c73278a1fbadbc6a54fe,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
e36b9d16c6a6d0f59803b3ef04ff3c22c3844c10,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
e314dbdc1c0dc6a548ecf0afce28ecfd538ff568,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4112,NVD-CWE-noinfo
a9cf73ea7ff78f52662c8658d93c226effbbedde,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4326,CWE-399
ba73542585a4a3c8a708f502e62e6e63dd74b66c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4326,CWE-399
bc909d9ddbf7778371e36a651d6e4194b1cc7d4c,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4594,CWE-476
c71d8ebe7a4496fb7231151cb70a6baa0cb56f9a,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4594,CWE-476
0837e3242c73566fc1c0196b4ec61779c25ffc93,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4611,CWE-189
4574910e5087085a1f330ff8373cee4503f5c77c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4611,CWE-189
f26f9aff6aaf67e9a430d16c266f91b13a5bff64,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4621,CWE-835
a64692a3afd85fe048551ab89142fd5ca99a0dbd,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4621,CWE-835
305e6835e05513406fa12820e40e4a8ecb63743c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4621,CWE-835
aa483808516ca5cacfa0e5849691f64fec25828e,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4621,CWE-835
1e5a74059f9059d330744eac84873b1b99657008,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4621,CWE-835
1e819950660e6a811b549422ffb652273257e45e,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4621,CWE-835
093019cf1b18dd31b2c3b77acce4e000e2cbc9ce,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0038,CWE-190
ef14f0c1578dce4b688726eb2603e50b62d6665a,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-0038,CWE-190
fa8b18edd752a8b4e9d1ee2cd615b82c93cf8bba,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0038,CWE-190
a5cd335165e31db9dbab636fd29895d41da55dd2,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0044,CWE-190
802f43594d6e4d2ac61086d239153c17873a0428,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0058,CWE-400
25c413ad0029ea86008234be28aee33456e53e5b,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0207,CWE-369
a8c1f65c79cbbb2f7da782d4c9d15639a9b94b27,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0207,CWE-369
61cc74fbb87af6aa551a06a370590c9bc07e29d9,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0879,CWE-400
86db1e29772372155db08ff48a9ceb76e11a2ad1,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-0879,CWE-400
b69f2292063d2caf37ca9aec7d63ded203701bf3,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-0879,CWE-400
fd0928df98b9578be8a786ac0cb78a47a5e17a20,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-0879,CWE-400
afc847b7ddcf636e524cf5b0de644bd3a9419a8c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-0879,CWE-400
da9cbc87395308a21465bd25441297bbba0477e1,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-0879,CWE-400
88d7d4e4a439f32acc56a6d860e415ee71d3df08,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-1090,CWE-20
c8e252586f8d5de906385d8cf6385fee289a825e,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-1097,CWE-476
5bde4d181793be84351bc21c256d8c71cfcd313a,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-1097,CWE-476
4206d3aa1978e44f58bfa4e1c9d8d35cbf19c187,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-1097,CWE-476
371528caec553785c37f73fa3926ea0de84f986f,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-1146,CWE-476
4a1d704194a441bf83c636004a479e01360ec850,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-1179,CWE-264
9c895160d25a76c21b65bad141b08e8d4f99afef,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-1601,CWE-399
09ca8e1173bcb12e2a449698c9ae3b86a8a10195,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-2121,CWE-264
d52fc5dde171f030170a6cb78034d166b13c9445,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-2123,CWE-264
b5f22a59c0356655a501190959db9f7f5dd07e3f,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-2123,CWE-264
6f24f892871acc47b40dd594c63606a17c714f77,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-2319,CWE-264
208c72f4fe44fe09577e7975ba0e7fa0278f3d03,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2517,CWE-119
807f8a8c300435d5483e8d78df9dcdbc27333166,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2517,CWE-119
2a5193119269062608582418deba7af82844159a,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2517,CWE-119
4e78c724d47e2342aa8fde61f6b8536f662f795f,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2518,CWE-20
2106ccd972dcd9fda7df9b181505fac1741b3508,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2518,CWE-20
fc66c5210ec2539e800e87d7b3a985323c7be96e,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2521,CWE-189
73d6e52206a20354738418625cedc244cbfd5023,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2521,CWE-189
0d0138ebe24b94065580bd2601f8bb7eb6152f56,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2707,CWE-200
c658eac628aa8df040dfe614556d95e6da3a9ffb,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2707,CWE-200
13fcb7bd322164c67926ffe272846d4860196dc6,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2898,CWE-200
b5b515445f4f5a905c5dd27e6e682868ccd6c09d,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2906,CWE-400
6e5714eaf77d79ae1c8b47e3e040ff5411b717ec,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
417b43d4b728619e9bcc2da4fa246a6350d46667,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
87c48fa3b4630905f98268dde838ee43626a060c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
8a0a9bd4db63bc45e3017bedeafbd88d0eb84d02,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
9f593653742d1dd816c4e94c6e5154a57ccba6d1,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
90b75ee54666fe615ebcacfc8d8540b80afdedd5,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
c4365c9235f80128c3c3d5993074173941b1c1f0,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
b09b845ca6724c3bbdc00c0cb2313258c7189ca9,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
3df80d9320bcaea72b1b4761a319c79cb3fdaf5f,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
6dd10a62353a50b30b30e0c18653650975b29c71,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
7d533f941856d7d192bfec28581e130dda9c6688,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
65f27f38446e1976cc98fd3004b110fedcddd189,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
d7f7365f5776723da6df73540d855069c2daaa5c,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
bc0b96b54a21246e377122d54569eef71cec535f,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3188,NVD-CWE-Other
9438fabb73eb48055b58b89fc51e0bc4db22fabd,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3191,CWE-119
c2183d1e9b3f313dd8ba2b1b0197c8d9fb86a7ae,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3353,CWE-120
c85ce65ecac078ab1a1835c87c4a6319cf74660a,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3359,CWE-119
e4d6b7951812d98417feb10784e400e253caf633,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3359,CWE-119
70945643722ffeac779d2529a348f99567fa5c33,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-3363,CWE-20
1bfe73c258addc388b90fe8c2c6bbc0f0c9c10dd,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-3363,CWE-20
bfdc0b497faa82a0ba2f9dddcf109231dd519fcc,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4080,CWE-264
455cd5ab305c90ffc422dd2e0fb634730942b257,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-4080,CWE-264
7ed47b7d142ec99ad6880bbbec51e9f12b3af74c,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-4081,CWE-476
c5be6209311d4a8f10fda37d0d3f876c1b33b77b,https://github.com/krb5/krb5,krb5,vulnerability,VFC,C,ICVul,CVE-2012-1013,NVD-CWE-Other
f6b381170552b311793a593e10e2108a10b0397b,https://github.com/krb5/krb5,krb5,vulnerability,VIC,C,ICVul,CVE-2012-1013,NVD-CWE-Other
0f22072ab50cac7983f9660d33974b45184da4f9,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-1759,CWE-189
687ad0191488a067b3b3cc94f670cc21f93811e1,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1759,CWE-189
c2892f02712e9516d72841d5c019ed6916329794,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-1767,NVD-CWE-Other
c19e654ddbe3831252f61e76a74d661e1a755530,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1767,NVD-CWE-Other
cfb8fbf2299d0e028ac59afd5b8c94ebe53d0859,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1767,NVD-CWE-Other
d5aa407f59f5b83d2c50ec88f5bf56d40f1f8978,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-1768,CWE-362
ac31cd3cbadc45d6ed2a0ae5d116918b15bb6c22,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
a922ba5510530ae8e3c60edc85c56f72347a3c86,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
73d605d1abbd70ef67b7660cf2ff177259960756,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
10dc4c7bb70533d16184aaaa69e137a7d2b9a3a8,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
86de8a631e90a96d136ffd877719471a0b8d8b6d,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
e924960dacdf85d118a98c7262edf2f99c3015cf,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
13eeb8e92c95ca8a1c044e3692246f884be826ee,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
cd3dbc194d6784624f21acbc622a75c92378ba5a,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
c4d3efafcc933fd2ffd169d7dc4f980393a13796,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
20c2df83d25c6a95affe6157a4c9cac4cf5ffaac,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
c0d56408e3ff52d635441e0f08d12164a63728cf,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
5ce1bbb97bf1e6707102d30499e7feaa1e6a2134,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
a1664773907a2b69e2a3019598dcbeffa6bc724b,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
c73cb5a2d607b5b95a06a54d8291ddb659b348b6,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1768,CWE-362
64f3b9e203bd06855072e295557dca1485a2ecba,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-1927,NVD-CWE-Other
e9017b55189355e9e6569990a18919e83f35bccb,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-1927,NVD-CWE-Other
cae13fe4cc3f24820ffb990c09110626837e85d4,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2182,CWE-119
2b472611a32a72f4a118c069c2d62a1a3f087afd,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2183,CWE-362
31dbd01f314364b70c2e026a5793a29a4da8a9dc,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2183,CWE-362
0449641130f5652b344ef6fa39fa019d7e94660a,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2493,NVD-CWE-Other
66e61a9e9504f61b9a928c9055368c81da613a50,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2493,NVD-CWE-Other
ac27a0ec112a089f1a5102bc8dffc79c8c815571,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2493,NVD-CWE-Other
1a51410abe7d0ee4b1d112780f46df87d3621043,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2494,CWE-200
1d1221f375c94ef961ba8574ac4f85c8870ddd51,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2495,CWE-264
631f9c1868b970197747c80fc5168ad7d9fd5d53,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2495,CWE-264
982134ba62618c2d69fbbbd166d0a11ee3b7e3d8,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2011-2496,CWE-189
54f5de709984bae0d31d823ff03de755f9dcac54,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2011-2496,CWE-189
1bb57e940e1958e40d51f2078f50c3a96a9b2d75,https://github.com/torvalds/linux,linux,vulnerability,VFC,C,ICVul,CVE-2012-2313,CWE-264
0ca5f319f4bef00d31a21614345ecd5ea0ca8afd,https://github.com/torvalds/linux,linux,vulnerability,VIC,C,ICVul,CVE-2012-2313,CWE-264
